Entity,Code,Date,Johns Hopkins,WHO,ECDC (deaths)
Maldives,MDV,19-Mar-20,,,0
Maldives,MDV,20-Mar-20,,,0
Maldives,MDV,21-Mar-20,,,0
Maldives,MDV,22-Mar-20,,,0
Maldives,MDV,23-Mar-20,,,0
Maldives,MDV,24-Mar-20,,,0
Maldives,MDV,25-Mar-20,,,0
Maldives,MDV,26-Mar-20,,,0
Maldives,MDV,27-Mar-20,,,0
Mali,MLI,26-Mar-20,,,0
Mali,MLI,27-Mar-20,,,0
Malta,MLT,22-Jan-20,0,,
Malta,MLT,23-Jan-20,0,,
Malta,MLT,24-Jan-20,0,,
Malta,MLT,25-Jan-20,0,,
Malta,MLT,26-Jan-20,0,,
Malta,MLT,27-Jan-20,0,,
Malta,MLT,28-Jan-20,0,,
Malta,MLT,29-Jan-20,0,,
Malta,MLT,30-Jan-20,0,,
Malta,MLT,31-Jan-20,0,,
Malta,MLT,1-Feb-20,0,,
Malta,MLT,2-Feb-20,0,,
Malta,MLT,3-Feb-20,0,,
Malta,MLT,4-Feb-20,0,,
Malta,MLT,5-Feb-20,0,,
Malta,MLT,6-Feb-20,0,,
Malta,MLT,7-Feb-20,0,,
Malta,MLT,8-Feb-20,0,,
Malta,MLT,9-Feb-20,0,,
Malta,MLT,10-Feb-20,0,,
Malta,MLT,11-Feb-20,0,,
Malta,MLT,12-Feb-20,0,,
Malta,MLT,13-Feb-20,0,,
Malta,MLT,14-Feb-20,0,,
Malta,MLT,15-Feb-20,0,,
Malta,MLT,16-Feb-20,0,,
Malta,MLT,17-Feb-20,0,,
Malta,MLT,18-Feb-20,0,,
Malta,MLT,19-Feb-20,0,,
Malta,MLT,20-Feb-20,0,,
Malta,MLT,21-Feb-20,0,,
Malta,MLT,22-Feb-20,0,,
Malta,MLT,23-Feb-20,0,,
Malta,MLT,24-Feb-20,0,,
Malta,MLT,25-Feb-20,0,,
Malta,MLT,26-Feb-20,0,,
Malta,MLT,27-Feb-20,0,,
Malta,MLT,28-Feb-20,0,,
Malta,MLT,29-Feb-20,0,,
Malta,MLT,1-Mar-20,0,,
Malta,MLT,2-Mar-20,0,,
Malta,MLT,3-Mar-20,0,,
Malta,MLT,4-Mar-20,0,,
Malta,MLT,5-Mar-20,0,,
Malta,MLT,6-Mar-20,0,,
Malta,MLT,7-Mar-20,0,,
Malta,MLT,8-Mar-20,0,,0
Malta,MLT,9-Mar-20,0,,
Malta,MLT,10-Mar-20,0,,0
Malta,MLT,11-Mar-20,0,,
Malta,MLT,12-Mar-20,0,,0
Malta,MLT,13-Mar-20,0,,0
Malta,MLT,14-Mar-20,0,,0
Malta,MLT,15-Mar-20,0,,0
Malta,MLT,16-Mar-20,0,,0
Malta,MLT,17-Mar-20,0,,0
Malta,MLT,18-Mar-20,0,,0
Malta,MLT,19-Mar-20,,,0
Malta,MLT,20-Mar-20,,,0
Malta,MLT,21-Mar-20,,,0
Malta,MLT,22-Mar-20,,,0
Malta,MLT,23-Mar-20,,,0
Malta,MLT,24-Mar-20,,,0
Malta,MLT,25-Mar-20,,,0
Malta,MLT,26-Mar-20,,,0
Malta,MLT,27-Mar-20,,,0
Martinique,MTQ,22-Jan-20,0,,
Martinique,MTQ,23-Jan-20,0,,
Martinique,MTQ,24-Jan-20,0,,
Martinique,MTQ,25-Jan-20,0,,
Martinique,MTQ,26-Jan-20,0,,
Martinique,MTQ,27-Jan-20,0,,
Martinique,MTQ,28-Jan-20,0,,
Martinique,MTQ,29-Jan-20,0,,
Martinique,MTQ,30-Jan-20,0,,
Martinique,MTQ,31-Jan-20,0,,
Martinique,MTQ,1-Feb-20,0,,
Martinique,MTQ,2-Feb-20,0,,
Martinique,MTQ,3-Feb-20,0,,
Martinique,MTQ,4-Feb-20,0,,
Martinique,MTQ,5-Feb-20,0,,
Martinique,MTQ,6-Feb-20,0,,
Martinique,MTQ,7-Feb-20,0,,
Martinique,MTQ,8-Feb-20,0,,
Martinique,MTQ,9-Feb-20,0,,
Martinique,MTQ,10-Feb-20,0,,
Martinique,MTQ,11-Feb-20,0,,
Martinique,MTQ,12-Feb-20,0,,
Martinique,MTQ,13-Feb-20,0,,
Martinique,MTQ,14-Feb-20,0,,
Martinique,MTQ,15-Feb-20,0,,
Martinique,MTQ,16-Feb-20,0,,
Martinique,MTQ,17-Feb-20,0,,
Martinique,MTQ,18-Feb-20,0,,
Martinique,MTQ,19-Feb-20,0,,
Martinique,MTQ,20-Feb-20,0,,
Martinique,MTQ,21-Feb-20,0,,
Martinique,MTQ,22-Feb-20,0,,
Martinique,MTQ,23-Feb-20,0,,
Martinique,MTQ,24-Feb-20,0,,
Martinique,MTQ,25-Feb-20,0,,
Martinique,MTQ,26-Feb-20,0,,
Martinique,MTQ,27-Feb-20,0,,
Martinique,MTQ,28-Feb-20,0,,
Martinique,MTQ,29-Feb-20,0,,
Martinique,MTQ,1-Mar-20,0,,
Martinique,MTQ,2-Mar-20,0,,
Martinique,MTQ,3-Mar-20,0,,
Martinique,MTQ,4-Mar-20,0,,
Martinique,MTQ,5-Mar-20,0,,
Martinique,MTQ,6-Mar-20,0,,
Martinique,MTQ,7-Mar-20,0,,
Martinique,MTQ,8-Mar-20,0,,
Martinique,MTQ,9-Mar-20,0,,
Martinique,MTQ,10-Mar-20,0,,
Martinique,MTQ,11-Mar-20,0,,
Martinique,MTQ,12-Mar-20,0,,
Martinique,MTQ,13-Mar-20,0,,
Martinique,MTQ,14-Mar-20,0,,
Martinique,MTQ,15-Mar-20,0,,
Martinique,MTQ,16-Mar-20,1,,
Martinique,MTQ,17-Mar-20,1,,
Martinique,MTQ,18-Mar-20,1,,
Mauritania,MRT,22-Jan-20,0,,
Mauritania,MRT,23-Jan-20,0,,
Mauritania,MRT,24-Jan-20,0,,
Mauritania,MRT,25-Jan-20,0,,
Mauritania,MRT,26-Jan-20,0,,
Mauritania,MRT,27-Jan-20,0,,
Mauritania,MRT,28-Jan-20,0,,
Mauritania,MRT,29-Jan-20,0,,
Mauritania,MRT,30-Jan-20,0,,
Mauritania,MRT,31-Jan-20,0,,
Mauritania,MRT,1-Feb-20,0,,
Mauritania,MRT,2-Feb-20,0,,
Mauritania,MRT,3-Feb-20,0,,
Mauritania,MRT,4-Feb-20,0,,
Mauritania,MRT,5-Feb-20,0,,
Mauritania,MRT,6-Feb-20,0,,
Mauritania,MRT,7-Feb-20,0,,
Mauritania,MRT,8-Feb-20,0,,
Mauritania,MRT,9-Feb-20,0,,
Mauritania,MRT,10-Feb-20,0,,
Mauritania,MRT,11-Feb-20,0,,
Mauritania,MRT,12-Feb-20,0,,
Mauritania,MRT,13-Feb-20,0,,
Mauritania,MRT,14-Feb-20,0,,
Mauritania,MRT,15-Feb-20,0,,
Mauritania,MRT,16-Feb-20,0,,
Mauritania,MRT,17-Feb-20,0,,
Mauritania,MRT,18-Feb-20,0,,
Mauritania,MRT,19-Feb-20,0,,
Mauritania,MRT,20-Feb-20,0,,
Mauritania,MRT,21-Feb-20,0,,
Mauritania,MRT,22-Feb-20,0,,
Mauritania,MRT,23-Feb-20,0,,
Mauritania,MRT,24-Feb-20,0,,
Mauritania,MRT,25-Feb-20,0,,
Mauritania,MRT,26-Feb-20,0,,
Mauritania,MRT,27-Feb-20,0,,
Mauritania,MRT,28-Feb-20,0,,
Mauritania,MRT,29-Feb-20,0,,
Mauritania,MRT,1-Mar-20,0,,
Mauritania,MRT,2-Mar-20,0,,
Mauritania,MRT,3-Mar-20,0,,
Mauritania,MRT,4-Mar-20,0,,
Mauritania,MRT,5-Mar-20,0,,
Mauritania,MRT,6-Mar-20,0,,
Mauritania,MRT,7-Mar-20,0,,
Mauritania,MRT,8-Mar-20,0,,
Mauritania,MRT,9-Mar-20,0,,
Mauritania,MRT,10-Mar-20,0,,
Mauritania,MRT,11-Mar-20,0,,
Mauritania,MRT,12-Mar-20,0,,
Mauritania,MRT,13-Mar-20,0,,
Mauritania,MRT,14-Mar-20,0,,
Mauritania,MRT,15-Mar-20,0,,0
Mauritania,MRT,16-Mar-20,0,,0
Mauritania,MRT,17-Mar-20,0,,0
Mauritania,MRT,18-Mar-20,0,,0
Mauritania,MRT,19-Mar-20,,,0
Mauritania,MRT,20-Mar-20,,,0
Mauritania,MRT,21-Mar-20,,,0
Mauritania,MRT,22-Mar-20,,,0
Mauritania,MRT,23-Mar-20,,,0
Mauritania,MRT,24-Mar-20,,,0
Mauritania,MRT,25-Mar-20,,,0
Mauritania,MRT,26-Mar-20,,,0
Mauritania,MRT,27-Mar-20,,,0
Mauritius,MUS,22-Jan-20,0,,
Mauritius,MUS,23-Jan-20,0,,
Mauritius,MUS,24-Jan-20,0,,
Mauritius,MUS,25-Jan-20,0,,
Mauritius,MUS,26-Jan-20,0,,
Mauritius,MUS,27-Jan-20,0,,
Mauritius,MUS,28-Jan-20,0,,
Mauritius,MUS,29-Jan-20,0,,
Mauritius,MUS,30-Jan-20,0,,
Mauritius,MUS,31-Jan-20,0,,
Mauritius,MUS,1-Feb-20,0,,
Mauritius,MUS,2-Feb-20,0,,
Mauritius,MUS,3-Feb-20,0,,
Mauritius,MUS,4-Feb-20,0,,
Mauritius,MUS,5-Feb-20,0,,
Mauritius,MUS,6-Feb-20,0,,
Mauritius,MUS,7-Feb-20,0,,
Mauritius,MUS,8-Feb-20,0,,
Mauritius,MUS,9-Feb-20,0,,
Mauritius,MUS,10-Feb-20,0,,
Mauritius,MUS,11-Feb-20,0,,
Mauritius,MUS,12-Feb-20,0,,
Mauritius,MUS,13-Feb-20,0,,
Mauritius,MUS,14-Feb-20,0,,
Mauritius,MUS,15-Feb-20,0,,
Mauritius,MUS,16-Feb-20,0,,
Mauritius,MUS,17-Feb-20,0,,
Mauritius,MUS,18-Feb-20,0,,
Mauritius,MUS,19-Feb-20,0,,
Mauritius,MUS,20-Feb-20,0,,
Mauritius,MUS,21-Feb-20,0,,
Mauritius,MUS,22-Feb-20,0,,
Mauritius,MUS,23-Feb-20,0,,
Mauritius,MUS,24-Feb-20,0,,
Mauritius,MUS,25-Feb-20,0,,
Mauritius,MUS,26-Feb-20,0,,
Mauritius,MUS,27-Feb-20,0,,
Mauritius,MUS,28-Feb-20,0,,
Mauritius,MUS,29-Feb-20,0,,
Mauritius,MUS,1-Mar-20,0,,
Mauritius,MUS,2-Mar-20,0,,
Mauritius,MUS,3-Mar-20,0,,
Mauritius,MUS,4-Mar-20,0,,
Mauritius,MUS,5-Mar-20,0,,
Mauritius,MUS,6-Mar-20,0,,
Mauritius,MUS,7-Mar-20,0,,
Mauritius,MUS,8-Mar-20,0,,
Mauritius,MUS,9-Mar-20,0,,
Mauritius,MUS,10-Mar-20,0,,
Mauritius,MUS,11-Mar-20,0,,
Mauritius,MUS,12-Mar-20,0,,
Mauritius,MUS,13-Mar-20,0,,
Mauritius,MUS,14-Mar-20,0,,
Mauritius,MUS,15-Mar-20,0,,
Mauritius,MUS,16-Mar-20,0,,
Mauritius,MUS,17-Mar-20,0,,
Mauritius,MUS,18-Mar-20,0,,
Mauritius,MUS,20-Mar-20,,,0
Mauritius,MUS,21-Mar-20,,,0
Mauritius,MUS,22-Mar-20,,,1
Mauritius,MUS,23-Mar-20,,,2
Mauritius,MUS,24-Mar-20,,,2
Mauritius,MUS,25-Mar-20,,,2
Mauritius,MUS,26-Mar-20,,,2
Mauritius,MUS,27-Mar-20,,,2
Mayotte,MYT,22-Jan-20,0,,
Mayotte,MYT,23-Jan-20,0,,
Mayotte,MYT,24-Jan-20,0,,
Mayotte,MYT,25-Jan-20,0,,
Mayotte,MYT,26-Jan-20,0,,
Mayotte,MYT,27-Jan-20,0,,
Mayotte,MYT,28-Jan-20,0,,
Mayotte,MYT,29-Jan-20,0,,
Mayotte,MYT,30-Jan-20,0,,
Mayotte,MYT,31-Jan-20,0,,
Mayotte,MYT,1-Feb-20,0,,
Mayotte,MYT,2-Feb-20,0,,
Mayotte,MYT,3-Feb-20,0,,
Mayotte,MYT,4-Feb-20,0,,
Mayotte,MYT,5-Feb-20,0,,
Mayotte,MYT,6-Feb-20,0,,
Mayotte,MYT,7-Feb-20,0,,
Mayotte,MYT,8-Feb-20,0,,
Mayotte,MYT,9-Feb-20,0,,
Mayotte,MYT,10-Feb-20,0,,
Mayotte,MYT,11-Feb-20,0,,
Mayotte,MYT,12-Feb-20,0,,
Mayotte,MYT,13-Feb-20,0,,
Mayotte,MYT,14-Feb-20,0,,
Mayotte,MYT,15-Feb-20,0,,
Mayotte,MYT,16-Feb-20,0,,
Mayotte,MYT,17-Feb-20,0,,
Mayotte,MYT,18-Feb-20,0,,
Mayotte,MYT,19-Feb-20,0,,
Mayotte,MYT,20-Feb-20,0,,
Mayotte,MYT,21-Feb-20,0,,
Mayotte,MYT,22-Feb-20,0,,
Mayotte,MYT,23-Feb-20,0,,
Mayotte,MYT,24-Feb-20,0,,
Mayotte,MYT,25-Feb-20,0,,
Mayotte,MYT,26-Feb-20,0,,
Mayotte,MYT,27-Feb-20,0,,
Mayotte,MYT,28-Feb-20,0,,
Mayotte,MYT,29-Feb-20,0,,
Mayotte,MYT,1-Mar-20,0,,
Mayotte,MYT,2-Mar-20,0,,
Mayotte,MYT,3-Mar-20,0,,
Mayotte,MYT,4-Mar-20,0,,
Mayotte,MYT,5-Mar-20,0,,
Mayotte,MYT,6-Mar-20,0,,
Mayotte,MYT,7-Mar-20,0,,
Mayotte,MYT,8-Mar-20,0,,
Mayotte,MYT,9-Mar-20,0,,
Mayotte,MYT,10-Mar-20,0,,
Mayotte,MYT,11-Mar-20,0,,
Mayotte,MYT,12-Mar-20,0,,
Mayotte,MYT,13-Mar-20,0,,
Mayotte,MYT,14-Mar-20,0,,
Mayotte,MYT,15-Mar-20,0,,
Mayotte,MYT,16-Mar-20,0,,
Mayotte,MYT,17-Mar-20,0,,
Mayotte,MYT,18-Mar-20,0,,
Mexico,MEX,31-Dec-19,,,0
Mexico,MEX,1-Jan-20,,,0
Mexico,MEX,2-Jan-20,,,0
Mexico,MEX,3-Jan-20,,,0
Mexico,MEX,4-Jan-20,,,0
Mexico,MEX,5-Jan-20,,,0
Mexico,MEX,6-Jan-20,,,0
Mexico,MEX,7-Jan-20,,,0
Mexico,MEX,8-Jan-20,,,0
Mexico,MEX,9-Jan-20,,,0
Mexico,MEX,10-Jan-20,,,0
Mexico,MEX,11-Jan-20,,,0
Mexico,MEX,12-Jan-20,,,0
Mexico,MEX,13-Jan-20,,,0
Mexico,MEX,14-Jan-20,,,0
Mexico,MEX,15-Jan-20,,,0
Mexico,MEX,16-Jan-20,,,0
Mexico,MEX,17-Jan-20,,,0
Mexico,MEX,18-Jan-20,,,0
Mexico,MEX,19-Jan-20,,,0
Mexico,MEX,20-Jan-20,,,0
Mexico,MEX,21-Jan-20,,,0
Mexico,MEX,22-Jan-20,0,,0
Mexico,MEX,23-Jan-20,0,,0
Mexico,MEX,24-Jan-20,0,,0
Mexico,MEX,25-Jan-20,0,,0
Mexico,MEX,26-Jan-20,0,,0
Mexico,MEX,27-Jan-20,0,,0
Mexico,MEX,28-Jan-20,0,,0
Mexico,MEX,29-Jan-20,0,,0
Mexico,MEX,30-Jan-20,0,,0
Mexico,MEX,31-Jan-20,0,,0
Mexico,MEX,1-Feb-20,0,,0
Mexico,MEX,2-Feb-20,0,,0
Mexico,MEX,3-Feb-20,0,,0
Mexico,MEX,4-Feb-20,0,,0
Mexico,MEX,5-Feb-20,0,,0
Mexico,MEX,6-Feb-20,0,,0
Mexico,MEX,7-Feb-20,0,,0
Mexico,MEX,8-Feb-20,0,,0
Mexico,MEX,9-Feb-20,0,,0
Mexico,MEX,10-Feb-20,0,,0
Mexico,MEX,11-Feb-20,0,,0
Mexico,MEX,12-Feb-20,0,,0
Mexico,MEX,13-Feb-20,0,,0
Mexico,MEX,14-Feb-20,0,,0
Mexico,MEX,15-Feb-20,0,,0
Mexico,MEX,16-Feb-20,0,,0
Mexico,MEX,17-Feb-20,0,,0
Mexico,MEX,18-Feb-20,0,,0
Mexico,MEX,19-Feb-20,0,,0
Mexico,MEX,20-Feb-20,0,,0
Mexico,MEX,21-Feb-20,0,,0
Mexico,MEX,22-Feb-20,0,,0
Mexico,MEX,23-Feb-20,0,,0
Mexico,MEX,24-Feb-20,0,,0
Mexico,MEX,25-Feb-20,0,,0
Mexico,MEX,26-Feb-20,0,,0
Mexico,MEX,27-Feb-20,0,,0
Mexico,MEX,28-Feb-20,0,,0
Mexico,MEX,29-Feb-20,0,,0
Mexico,MEX,1-Mar-20,0,,0
Mexico,MEX,2-Mar-20,0,,0
Mexico,MEX,3-Mar-20,0,,
Mexico,MEX,4-Mar-20,0,,
Mexico,MEX,5-Mar-20,0,,
Mexico,MEX,6-Mar-20,0,,
Mexico,MEX,7-Mar-20,0,,
Mexico,MEX,8-Mar-20,0,,
Mexico,MEX,9-Mar-20,0,,0
Mexico,MEX,10-Mar-20,0,,
Mexico,MEX,11-Mar-20,0,,
Mexico,MEX,12-Mar-20,0,,0
Mexico,MEX,13-Mar-20,0,,0
Mexico,MEX,14-Mar-20,0,,0
Mexico,MEX,15-Mar-20,0,,0
Mexico,MEX,16-Mar-20,0,,0
Mexico,MEX,17-Mar-20,0,,0
Mexico,MEX,18-Mar-20,0,,0
Mexico,MEX,19-Mar-20,,,0
Mexico,MEX,20-Mar-20,,,0
Mexico,MEX,21-Mar-20,,,2
Mexico,MEX,22-Mar-20,,,2
Mexico,MEX,23-Mar-20,,,2
Mexico,MEX,24-Mar-20,,,4
Mexico,MEX,25-Mar-20,,,5
Mexico,MEX,26-Mar-20,,,5
Mexico,MEX,27-Mar-20,,,8
Moldova,MDA,22-Jan-20,0,,
Moldova,MDA,23-Jan-20,0,,
Moldova,MDA,24-Jan-20,0,,
Moldova,MDA,25-Jan-20,0,,
Moldova,MDA,26-Jan-20,0,,
Moldova,MDA,27-Jan-20,0,,
Moldova,MDA,28-Jan-20,0,,
Moldova,MDA,29-Jan-20,0,,
Moldova,MDA,30-Jan-20,0,,
Moldova,MDA,31-Jan-20,0,,
Moldova,MDA,1-Feb-20,0,,
Moldova,MDA,2-Feb-20,0,,
Moldova,MDA,3-Feb-20,0,,
Moldova,MDA,4-Feb-20,0,,
Moldova,MDA,5-Feb-20,0,,
Moldova,MDA,6-Feb-20,0,,
Moldova,MDA,7-Feb-20,0,,
Moldova,MDA,8-Feb-20,0,,
Moldova,MDA,9-Feb-20,0,,
Moldova,MDA,10-Feb-20,0,,
Moldova,MDA,11-Feb-20,0,,
Moldova,MDA,12-Feb-20,0,,
Moldova,MDA,13-Feb-20,0,,
Moldova,MDA,14-Feb-20,0,,
Moldova,MDA,15-Feb-20,0,,
Moldova,MDA,16-Feb-20,0,,
Moldova,MDA,17-Feb-20,0,,
Moldova,MDA,18-Feb-20,0,,
Moldova,MDA,19-Feb-20,0,,
Moldova,MDA,20-Feb-20,0,,
Moldova,MDA,21-Feb-20,0,,
Moldova,MDA,22-Feb-20,0,,
Moldova,MDA,23-Feb-20,0,,
Moldova,MDA,24-Feb-20,0,,
Moldova,MDA,25-Feb-20,0,,
Moldova,MDA,26-Feb-20,0,,
Moldova,MDA,27-Feb-20,0,,
Moldova,MDA,28-Feb-20,0,,
Moldova,MDA,29-Feb-20,0,,
Moldova,MDA,1-Mar-20,0,,
Moldova,MDA,2-Mar-20,0,,
Moldova,MDA,3-Mar-20,0,,
Moldova,MDA,4-Mar-20,0,,
Moldova,MDA,5-Mar-20,0,,
Moldova,MDA,6-Mar-20,0,,
Moldova,MDA,7-Mar-20,0,,
Moldova,MDA,8-Mar-20,0,,0
Moldova,MDA,9-Mar-20,0,,
Moldova,MDA,10-Mar-20,0,,
Moldova,MDA,11-Mar-20,0,,0
Moldova,MDA,12-Mar-20,0,,0
Moldova,MDA,13-Mar-20,0,,0
Moldova,MDA,14-Mar-20,0,,0
Moldova,MDA,15-Mar-20,0,,0
Moldova,MDA,16-Mar-20,0,,0
Moldova,MDA,17-Mar-20,0,,0
Moldova,MDA,18-Mar-20,1,,0
Moldova,MDA,19-Mar-20,,,1
Moldova,MDA,20-Mar-20,,,1
Moldova,MDA,21-Mar-20,,,1
Moldova,MDA,22-Mar-20,,,1
Moldova,MDA,23-Mar-20,,,1
Moldova,MDA,24-Mar-20,,,1
Moldova,MDA,25-Mar-20,,,1
Moldova,MDA,26-Mar-20,,,1
Moldova,MDA,27-Mar-20,,,1
Monaco,MCO,31-Dec-19,,,0
Monaco,MCO,1-Jan-20,,,0
Monaco,MCO,2-Jan-20,,,0
Monaco,MCO,3-Jan-20,,,0
Monaco,MCO,4-Jan-20,,,0
Monaco,MCO,5-Jan-20,,,0
Monaco,MCO,6-Jan-20,,,0
Monaco,MCO,7-Jan-20,,,0
Monaco,MCO,8-Jan-20,,,0
Monaco,MCO,9-Jan-20,,,0
Monaco,MCO,10-Jan-20,,,0
Monaco,MCO,11-Jan-20,,,0
Monaco,MCO,12-Jan-20,,,0
Monaco,MCO,13-Jan-20,,,0
Monaco,MCO,14-Jan-20,,,0
Monaco,MCO,15-Jan-20,,,0
Monaco,MCO,16-Jan-20,,,0
Monaco,MCO,17-Jan-20,,,0
Monaco,MCO,18-Jan-20,,,0
Monaco,MCO,19-Jan-20,,,0
Monaco,MCO,20-Jan-20,,,0
Monaco,MCO,21-Jan-20,,,0
Monaco,MCO,22-Jan-20,0,,0
Monaco,MCO,23-Jan-20,0,,0
Monaco,MCO,24-Jan-20,0,,0
Monaco,MCO,25-Jan-20,0,,0
Monaco,MCO,26-Jan-20,0,,0
Monaco,MCO,27-Jan-20,0,,0
Monaco,MCO,28-Jan-20,0,,0
Monaco,MCO,29-Jan-20,0,,0
Monaco,MCO,30-Jan-20,0,,0
Monaco,MCO,31-Jan-20,0,,0
Monaco,MCO,1-Feb-20,0,,0
Monaco,MCO,2-Feb-20,0,,0
Monaco,MCO,3-Feb-20,0,,0
Monaco,MCO,4-Feb-20,0,,0
Monaco,MCO,5-Feb-20,0,,0
Monaco,MCO,6-Feb-20,0,,0
Monaco,MCO,7-Feb-20,0,,0
Monaco,MCO,8-Feb-20,0,,0
Monaco,MCO,9-Feb-20,0,,0
Monaco,MCO,10-Feb-20,0,,0
Monaco,MCO,11-Feb-20,0,,0
Monaco,MCO,12-Feb-20,0,,0
Monaco,MCO,13-Feb-20,0,,0
Monaco,MCO,14-Feb-20,0,,0
Monaco,MCO,15-Feb-20,0,,0
Monaco,MCO,16-Feb-20,0,,0
Monaco,MCO,17-Feb-20,0,,0
Monaco,MCO,18-Feb-20,0,,0
Monaco,MCO,19-Feb-20,0,,0
Monaco,MCO,20-Feb-20,0,,0
Monaco,MCO,21-Feb-20,0,,0
Monaco,MCO,22-Feb-20,0,,0
Monaco,MCO,23-Feb-20,0,,0
Monaco,MCO,24-Feb-20,0,,0
Monaco,MCO,25-Feb-20,0,,0
Monaco,MCO,26-Feb-20,0,,0
Monaco,MCO,27-Feb-20,0,,0
Monaco,MCO,28-Feb-20,0,,0
Monaco,MCO,29-Feb-20,0,,0
Monaco,MCO,1-Mar-20,0,,0
Monaco,MCO,2-Mar-20,0,,0
Monaco,MCO,3-Mar-20,0,,
Monaco,MCO,4-Mar-20,0,,
Monaco,MCO,5-Mar-20,0,,
Monaco,MCO,6-Mar-20,0,,
Monaco,MCO,7-Mar-20,0,,
Monaco,MCO,8-Mar-20,0,,
Monaco,MCO,9-Mar-20,0,,
Monaco,MCO,10-Mar-20,0,,
Monaco,MCO,11-Mar-20,0,,
Monaco,MCO,12-Mar-20,0,,
Monaco,MCO,13-Mar-20,0,,
Monaco,MCO,14-Mar-20,0,,
Monaco,MCO,15-Mar-20,0,,0
Monaco,MCO,16-Mar-20,0,,0
Monaco,MCO,17-Mar-20,0,,0
Monaco,MCO,18-Mar-20,0,,0
Monaco,MCO,19-Mar-20,,,0
Monaco,MCO,20-Mar-20,,,0
Monaco,MCO,21-Mar-20,,,0
Monaco,MCO,22-Mar-20,,,0
Monaco,MCO,23-Mar-20,,,0
Monaco,MCO,24-Mar-20,,,0
Monaco,MCO,25-Mar-20,,,0
Monaco,MCO,26-Mar-20,,,0
Monaco,MCO,27-Mar-20,,,0
Mongolia,MNG,22-Jan-20,0,,
Mongolia,MNG,23-Jan-20,0,,
Mongolia,MNG,24-Jan-20,0,,
Mongolia,MNG,25-Jan-20,0,,
Mongolia,MNG,26-Jan-20,0,,
Mongolia,MNG,27-Jan-20,0,,
Mongolia,MNG,28-Jan-20,0,,
Mongolia,MNG,29-Jan-20,0,,
Mongolia,MNG,30-Jan-20,0,,
Mongolia,MNG,31-Jan-20,0,,
Mongolia,MNG,1-Feb-20,0,,
Mongolia,MNG,2-Feb-20,0,,
Mongolia,MNG,3-Feb-20,0,,
Mongolia,MNG,4-Feb-20,0,,
Mongolia,MNG,5-Feb-20,0,,
Mongolia,MNG,6-Feb-20,0,,
Mongolia,MNG,7-Feb-20,0,,
Mongolia,MNG,8-Feb-20,0,,
Mongolia,MNG,9-Feb-20,0,,
Mongolia,MNG,10-Feb-20,0,,
Mongolia,MNG,11-Feb-20,0,,
Mongolia,MNG,12-Feb-20,0,,
Mongolia,MNG,13-Feb-20,0,,
Mongolia,MNG,14-Feb-20,0,,
Mongolia,MNG,15-Feb-20,0,,
Mongolia,MNG,16-Feb-20,0,,
Mongolia,MNG,17-Feb-20,0,,
Mongolia,MNG,18-Feb-20,0,,
Mongolia,MNG,19-Feb-20,0,,
Mongolia,MNG,20-Feb-20,0,,
Mongolia,MNG,21-Feb-20,0,,
Mongolia,MNG,22-Feb-20,0,,
Mongolia,MNG,23-Feb-20,0,,
Mongolia,MNG,24-Feb-20,0,,
Mongolia,MNG,25-Feb-20,0,,
Mongolia,MNG,26-Feb-20,0,,
Mongolia,MNG,27-Feb-20,0,,
Mongolia,MNG,28-Feb-20,0,,
Mongolia,MNG,29-Feb-20,0,,
Mongolia,MNG,1-Mar-20,0,,
Mongolia,MNG,2-Mar-20,0,,
Mongolia,MNG,3-Mar-20,0,,
Mongolia,MNG,4-Mar-20,0,,
Mongolia,MNG,5-Mar-20,0,,
Mongolia,MNG,6-Mar-20,0,,
Mongolia,MNG,7-Mar-20,0,,
Mongolia,MNG,8-Mar-20,0,,
Mongolia,MNG,9-Mar-20,0,,
Mongolia,MNG,10-Mar-20,0,,0
Mongolia,MNG,11-Mar-20,0,,
Mongolia,MNG,12-Mar-20,0,,
Mongolia,MNG,13-Mar-20,0,,
Mongolia,MNG,14-Mar-20,0,,
Mongolia,MNG,15-Mar-20,0,,0
Mongolia,MNG,16-Mar-20,0,,
Mongolia,MNG,17-Mar-20,0,,
Mongolia,MNG,18-Mar-20,0,,0
Mongolia,MNG,19-Mar-20,,,0
Mongolia,MNG,20-Mar-20,,,0
Mongolia,MNG,21-Mar-20,,,0
Mongolia,MNG,22-Mar-20,,,0
Mongolia,MNG,23-Mar-20,,,0
Mongolia,MNG,24-Mar-20,,,0
Mongolia,MNG,25-Mar-20,,,0
Mongolia,MNG,26-Mar-20,,,0
Mongolia,MNG,27-Mar-20,,,0
Montenegro,MNE,22-Jan-20,0,,
Montenegro,MNE,23-Jan-20,0,,
Montenegro,MNE,24-Jan-20,0,,
Montenegro,MNE,25-Jan-20,0,,
Montenegro,MNE,26-Jan-20,0,,
Montenegro,MNE,27-Jan-20,0,,
Montenegro,MNE,28-Jan-20,0,,
Montenegro,MNE,29-Jan-20,0,,
Montenegro,MNE,30-Jan-20,0,,
Montenegro,MNE,31-Jan-20,0,,
Montenegro,MNE,1-Feb-20,0,,
Montenegro,MNE,2-Feb-20,0,,
Montenegro,MNE,3-Feb-20,0,,
Montenegro,MNE,4-Feb-20,0,,
Montenegro,MNE,5-Feb-20,0,,
Montenegro,MNE,6-Feb-20,0,,
Montenegro,MNE,7-Feb-20,0,,
