Country,Code,Date,Johns Hopkins,WHO (cases),ECDC (cases)
Portugal,PRT,31-Jan-20,0,,
Portugal,PRT,1-Feb-20,0,,
Portugal,PRT,2-Feb-20,0,,
Portugal,PRT,3-Feb-20,0,,
Portugal,PRT,4-Feb-20,0,,
Portugal,PRT,5-Feb-20,0,,
Portugal,PRT,6-Feb-20,0,,
Portugal,PRT,7-Feb-20,0,,
Portugal,PRT,8-Feb-20,0,,
Portugal,PRT,9-Feb-20,0,,
Portugal,PRT,10-Feb-20,0,,
Portugal,PRT,11-Feb-20,0,,
Portugal,PRT,12-Feb-20,0,,
Portugal,PRT,13-Feb-20,0,,
Portugal,PRT,14-Feb-20,0,,
Portugal,PRT,15-Feb-20,0,,
Portugal,PRT,16-Feb-20,0,,
Portugal,PRT,17-Feb-20,0,,
Portugal,PRT,18-Feb-20,0,,
Portugal,PRT,19-Feb-20,0,,
Portugal,PRT,20-Feb-20,0,,
Portugal,PRT,21-Feb-20,0,,
Portugal,PRT,22-Feb-20,0,,
Portugal,PRT,23-Feb-20,0,,
Portugal,PRT,24-Feb-20,0,,
Portugal,PRT,25-Feb-20,0,,
Portugal,PRT,26-Feb-20,0,,
Portugal,PRT,27-Feb-20,0,,
Portugal,PRT,28-Feb-20,0,,
Portugal,PRT,29-Feb-20,0,,
Portugal,PRT,1-Mar-20,0,,
Portugal,PRT,2-Mar-20,2,,
Portugal,PRT,3-Mar-20,2,2,2
Portugal,PRT,4-Mar-20,5,2,4
Portugal,PRT,5-Mar-20,8,7,5
Portugal,PRT,6-Mar-20,13,9,9
Portugal,PRT,7-Mar-20,20,13,13
Portugal,PRT,8-Mar-20,30,21,21
Portugal,PRT,9-Mar-20,30,30,30
Portugal,PRT,10-Mar-20,41,30,39
Portugal,PRT,11-Mar-20,59,41,41
Portugal,PRT,12-Mar-20,59,41,59
Portugal,PRT,13-Mar-20,112,41,78
Portugal,PRT,14-Mar-20,169,112,112
Portugal,PRT,15-Mar-20,245,112,169
Portugal,PRT,16-Mar-20,331,245,245
Portugal,PRT,17-Mar-20,448,331,331
Portugal,PRT,18-Mar-20,448,,448
Portugal,PRT,19-Mar-20,,,642
Portugal,PRT,20-Mar-20,,,785
Portugal,PRT,21-Mar-20,,,1020
Portugal,PRT,22-Mar-20,,,1280
Portugal,PRT,23-Mar-20,,,1600
Portugal,PRT,24-Mar-20,,,2060
Portugal,PRT,25-Mar-20,,,2362
Portugal,PRT,26-Mar-20,,,2995
Portugal,PRT,27-Mar-20,,,3544
Puerto Rico,PRI,22-Jan-20,0,,
Puerto Rico,PRI,23-Jan-20,0,,
Puerto Rico,PRI,24-Jan-20,0,,
Puerto Rico,PRI,25-Jan-20,0,,
Puerto Rico,PRI,26-Jan-20,0,,
Puerto Rico,PRI,27-Jan-20,0,,
Puerto Rico,PRI,28-Jan-20,0,,
Puerto Rico,PRI,29-Jan-20,0,,
Puerto Rico,PRI,30-Jan-20,0,,
Puerto Rico,PRI,31-Jan-20,0,,
Puerto Rico,PRI,1-Feb-20,0,,
Puerto Rico,PRI,2-Feb-20,0,,
Puerto Rico,PRI,3-Feb-20,0,,
Puerto Rico,PRI,4-Feb-20,0,,
Puerto Rico,PRI,5-Feb-20,0,,
Puerto Rico,PRI,6-Feb-20,0,,
Puerto Rico,PRI,7-Feb-20,0,,
Puerto Rico,PRI,8-Feb-20,0,,
Puerto Rico,PRI,9-Feb-20,0,,
Puerto Rico,PRI,10-Feb-20,0,,
Puerto Rico,PRI,11-Feb-20,0,,
Puerto Rico,PRI,12-Feb-20,0,,
Puerto Rico,PRI,13-Feb-20,0,,
Puerto Rico,PRI,14-Feb-20,0,,
Puerto Rico,PRI,15-Feb-20,0,,
Puerto Rico,PRI,16-Feb-20,0,,
Puerto Rico,PRI,17-Feb-20,0,,
Puerto Rico,PRI,18-Feb-20,0,,
Puerto Rico,PRI,19-Feb-20,0,,
Puerto Rico,PRI,20-Feb-20,0,,
Puerto Rico,PRI,21-Feb-20,0,,
Puerto Rico,PRI,22-Feb-20,0,,
Puerto Rico,PRI,23-Feb-20,0,,
Puerto Rico,PRI,24-Feb-20,0,,
Puerto Rico,PRI,25-Feb-20,0,,
Puerto Rico,PRI,26-Feb-20,0,,
Puerto Rico,PRI,27-Feb-20,0,,
Puerto Rico,PRI,28-Feb-20,0,,
Puerto Rico,PRI,29-Feb-20,0,,
Puerto Rico,PRI,1-Mar-20,0,,
Puerto Rico,PRI,2-Mar-20,0,,
Puerto Rico,PRI,3-Mar-20,0,,
Puerto Rico,PRI,4-Mar-20,0,,
Puerto Rico,PRI,5-Mar-20,0,,
Puerto Rico,PRI,6-Mar-20,0,,
Puerto Rico,PRI,7-Mar-20,0,,
Puerto Rico,PRI,8-Mar-20,0,,
Puerto Rico,PRI,9-Mar-20,0,,
Puerto Rico,PRI,10-Mar-20,0,,
Puerto Rico,PRI,11-Mar-20,0,,
Puerto Rico,PRI,12-Mar-20,0,,
Puerto Rico,PRI,13-Mar-20,0,,
Puerto Rico,PRI,14-Mar-20,3,3,
Puerto Rico,PRI,15-Mar-20,5,3,
Puerto Rico,PRI,16-Mar-20,5,3,
Puerto Rico,PRI,17-Mar-20,5,3,
Puerto Rico,PRI,18-Mar-20,5,,
Qatar,QAT,31-Dec-19,,,0
Qatar,QAT,1-Jan-20,,,0
Qatar,QAT,2-Jan-20,,,0
Qatar,QAT,3-Jan-20,,,0
Qatar,QAT,4-Jan-20,,,0
Qatar,QAT,5-Jan-20,,,0
Qatar,QAT,6-Jan-20,,,0
Qatar,QAT,7-Jan-20,,,0
Qatar,QAT,8-Jan-20,,,0
Qatar,QAT,9-Jan-20,,,0
Qatar,QAT,10-Jan-20,,,0
Qatar,QAT,11-Jan-20,,,0
Qatar,QAT,12-Jan-20,,,0
Qatar,QAT,13-Jan-20,,,0
Qatar,QAT,14-Jan-20,,,0
Qatar,QAT,15-Jan-20,,,0
Qatar,QAT,16-Jan-20,,,0
Qatar,QAT,17-Jan-20,,,0
Qatar,QAT,18-Jan-20,,,0
Qatar,QAT,19-Jan-20,,,0
Qatar,QAT,20-Jan-20,,,0
Qatar,QAT,21-Jan-20,,,0
Qatar,QAT,22-Jan-20,0,,0
Qatar,QAT,23-Jan-20,0,,0
Qatar,QAT,24-Jan-20,0,,0
Qatar,QAT,25-Jan-20,0,,0
Qatar,QAT,26-Jan-20,0,,0
Qatar,QAT,27-Jan-20,0,,0
Qatar,QAT,28-Jan-20,0,,0
Qatar,QAT,29-Jan-20,0,,0
Qatar,QAT,30-Jan-20,0,,0
Qatar,QAT,31-Jan-20,0,,0
Qatar,QAT,1-Feb-20,0,,0
Qatar,QAT,2-Feb-20,0,,0
Qatar,QAT,3-Feb-20,0,,0
Qatar,QAT,4-Feb-20,0,,0
Qatar,QAT,5-Feb-20,0,,0
Qatar,QAT,6-Feb-20,0,,0
Qatar,QAT,7-Feb-20,0,,0
Qatar,QAT,8-Feb-20,0,,0
Qatar,QAT,9-Feb-20,0,,0
Qatar,QAT,10-Feb-20,0,,0
Qatar,QAT,11-Feb-20,0,,0
Qatar,QAT,12-Feb-20,0,,0
Qatar,QAT,13-Feb-20,0,,0
Qatar,QAT,14-Feb-20,0,,0
Qatar,QAT,15-Feb-20,0,,0
Qatar,QAT,16-Feb-20,0,,0
Qatar,QAT,17-Feb-20,0,,0
Qatar,QAT,18-Feb-20,0,,0
Qatar,QAT,19-Feb-20,0,,0
Qatar,QAT,20-Feb-20,0,,0
Qatar,QAT,21-Feb-20,0,,0
Qatar,QAT,22-Feb-20,0,,0
Qatar,QAT,23-Feb-20,0,,0
Qatar,QAT,24-Feb-20,0,,0
Qatar,QAT,25-Feb-20,0,,0
Qatar,QAT,26-Feb-20,0,,0
Qatar,QAT,27-Feb-20,0,,0
Qatar,QAT,28-Feb-20,0,,0
Qatar,QAT,29-Feb-20,1,,0
Qatar,QAT,1-Mar-20,3,1,1
Qatar,QAT,2-Mar-20,3,3,3
Qatar,QAT,3-Mar-20,7,7,
Qatar,QAT,4-Mar-20,8,8,8
Qatar,QAT,5-Mar-20,8,8,
Qatar,QAT,6-Mar-20,8,8,
Qatar,QAT,7-Mar-20,8,11,11
Qatar,QAT,8-Mar-20,15,12,12
Qatar,QAT,9-Mar-20,18,15,15
Qatar,QAT,10-Mar-20,24,18,18
Qatar,QAT,11-Mar-20,262,24,24
Qatar,QAT,12-Mar-20,262,262,262
Qatar,QAT,13-Mar-20,320,262,
Qatar,QAT,14-Mar-20,337,262,320
Qatar,QAT,15-Mar-20,401,337,337
Qatar,QAT,16-Mar-20,439,401,401
Qatar,QAT,17-Mar-20,439,439,439
Qatar,QAT,18-Mar-20,452,,442
Qatar,QAT,19-Mar-20,,,452
Qatar,QAT,20-Mar-20,,,460
Qatar,QAT,21-Mar-20,,,470
Qatar,QAT,22-Mar-20,,,481
Qatar,QAT,23-Mar-20,,,494
Qatar,QAT,24-Mar-20,,,501
Qatar,QAT,25-Mar-20,,,526
Qatar,QAT,26-Mar-20,,,537
Qatar,QAT,27-Mar-20,,,549
Reunion,REU,22-Jan-20,0,,
Reunion,REU,23-Jan-20,0,,
Reunion,REU,24-Jan-20,0,,
Reunion,REU,25-Jan-20,0,,
Reunion,REU,26-Jan-20,0,,
Reunion,REU,27-Jan-20,0,,
Reunion,REU,28-Jan-20,0,,
Reunion,REU,29-Jan-20,0,,
Reunion,REU,30-Jan-20,0,,
Reunion,REU,31-Jan-20,0,,
Reunion,REU,1-Feb-20,0,,
Reunion,REU,2-Feb-20,0,,
Reunion,REU,3-Feb-20,0,,
Reunion,REU,4-Feb-20,0,,
Reunion,REU,5-Feb-20,0,,
Reunion,REU,6-Feb-20,0,,
Reunion,REU,7-Feb-20,0,,
Reunion,REU,8-Feb-20,0,,
Reunion,REU,9-Feb-20,0,,
Reunion,REU,10-Feb-20,0,,
Reunion,REU,11-Feb-20,0,,
Reunion,REU,12-Feb-20,0,,
Reunion,REU,13-Feb-20,0,,
Reunion,REU,14-Feb-20,0,,
Reunion,REU,15-Feb-20,0,,
Reunion,REU,16-Feb-20,0,,
Reunion,REU,17-Feb-20,0,,
Reunion,REU,18-Feb-20,0,,
Reunion,REU,19-Feb-20,0,,
Reunion,REU,20-Feb-20,0,,
Reunion,REU,21-Feb-20,0,,
Reunion,REU,22-Feb-20,0,,
Reunion,REU,23-Feb-20,0,,
Reunion,REU,24-Feb-20,0,,
Reunion,REU,25-Feb-20,0,,
Reunion,REU,26-Feb-20,0,,
Reunion,REU,27-Feb-20,0,,
Reunion,REU,28-Feb-20,0,,
Reunion,REU,29-Feb-20,0,,
Reunion,REU,1-Mar-20,0,,
Reunion,REU,2-Mar-20,0,,
Reunion,REU,3-Mar-20,0,,
Reunion,REU,4-Mar-20,0,,
Reunion,REU,5-Mar-20,0,,
Reunion,REU,6-Mar-20,0,,
Reunion,REU,7-Mar-20,0,,
Reunion,REU,8-Mar-20,0,,
Reunion,REU,9-Mar-20,0,,
Reunion,REU,10-Mar-20,0,,
Reunion,REU,11-Mar-20,1,,
Reunion,REU,12-Mar-20,1,,
Reunion,REU,13-Mar-20,5,3,
Reunion,REU,14-Mar-20,6,5,
Reunion,REU,15-Mar-20,7,6,
Reunion,REU,16-Mar-20,9,9,
Reunion,REU,17-Mar-20,9,9,
Reunion,REU,18-Mar-20,12,,
Romania,ROU,31-Dec-19,,,0
Romania,ROU,1-Jan-20,,,0
Romania,ROU,2-Jan-20,,,0
Romania,ROU,3-Jan-20,,,0
Romania,ROU,4-Jan-20,,,0
Romania,ROU,5-Jan-20,,,0
Romania,ROU,6-Jan-20,,,0
Romania,ROU,7-Jan-20,,,0
Romania,ROU,8-Jan-20,,,0
Romania,ROU,9-Jan-20,,,0
Romania,ROU,10-Jan-20,,,0
Romania,ROU,11-Jan-20,,,0
Romania,ROU,12-Jan-20,,,0
Romania,ROU,13-Jan-20,,,0
Romania,ROU,14-Jan-20,,,0
Romania,ROU,15-Jan-20,,,0
Romania,ROU,16-Jan-20,,,0
Romania,ROU,17-Jan-20,,,0
Romania,ROU,18-Jan-20,,,0
Romania,ROU,19-Jan-20,,,0
Romania,ROU,20-Jan-20,,,0
Romania,ROU,21-Jan-20,,,0
Romania,ROU,22-Jan-20,0,,0
Romania,ROU,23-Jan-20,0,,0
Romania,ROU,24-Jan-20,0,,0
Romania,ROU,25-Jan-20,0,,0
Romania,ROU,26-Jan-20,0,,0
Romania,ROU,27-Jan-20,0,,0
Romania,ROU,28-Jan-20,0,,0
Romania,ROU,29-Jan-20,0,,0
Romania,ROU,30-Jan-20,0,,0
Romania,ROU,31-Jan-20,0,,0
Romania,ROU,1-Feb-20,0,,0
Romania,ROU,2-Feb-20,0,,0
Romania,ROU,3-Feb-20,0,,0
Romania,ROU,4-Feb-20,0,,0
Romania,ROU,5-Feb-20,0,,0
Romania,ROU,6-Feb-20,0,,0
Romania,ROU,7-Feb-20,0,,0
Romania,ROU,8-Feb-20,0,,0
Romania,ROU,9-Feb-20,0,,0
Romania,ROU,10-Feb-20,0,,0
Romania,ROU,11-Feb-20,0,,0
Romania,ROU,12-Feb-20,0,,0
Romania,ROU,13-Feb-20,0,,0
Romania,ROU,14-Feb-20,0,,0
Romania,ROU,15-Feb-20,0,,0
Romania,ROU,16-Feb-20,0,,0
Romania,ROU,17-Feb-20,0,,0
Romania,ROU,18-Feb-20,0,,0
Romania,ROU,19-Feb-20,0,,0
Romania,ROU,20-Feb-20,0,,0
Romania,ROU,21-Feb-20,0,,0
Romania,ROU,22-Feb-20,0,,0
Romania,ROU,23-Feb-20,0,,0
Romania,ROU,24-Feb-20,0,,0
Romania,ROU,25-Feb-20,0,,0
Romania,ROU,26-Feb-20,1,,0
Romania,ROU,27-Feb-20,1,1,1
Romania,ROU,28-Feb-20,3,1,1
Romania,ROU,29-Feb-20,3,3,3
Romania,ROU,1-Mar-20,3,3,3
Romania,ROU,2-Mar-20,3,3,3
Romania,ROU,3-Mar-20,3,3,
Romania,ROU,4-Mar-20,4,4,4
Romania,ROU,5-Mar-20,6,4,
Romania,ROU,6-Mar-20,9,6,6
Romania,ROU,7-Mar-20,9,7,7
Romania,ROU,8-Mar-20,15,13,13
Romania,ROU,9-Mar-20,15,15,15
Romania,ROU,10-Mar-20,25,15,17
Romania,ROU,11-Mar-20,45,25,25
Romania,ROU,12-Mar-20,49,48,45
Romania,ROU,13-Mar-20,89,48,64
Romania,ROU,14-Mar-20,123,64,89
Romania,ROU,15-Mar-20,131,123,113
Romania,ROU,16-Mar-20,158,158,139
Romania,ROU,17-Mar-20,184,158,184
Romania,ROU,18-Mar-20,260,,217
Romania,ROU,19-Mar-20,,,260
Romania,ROU,20-Mar-20,,,277
Romania,ROU,21-Mar-20,,,308
Romania,ROU,22-Mar-20,,,367
Romania,ROU,23-Mar-20,,,433
Romania,ROU,24-Mar-20,,,576
Romania,ROU,25-Mar-20,,,762
Romania,ROU,26-Mar-20,,,906
Romania,ROU,27-Mar-20,,,1029
Russia,RUS,31-Dec-19,,,0
Russia,RUS,1-Jan-20,,,0
Russia,RUS,2-Jan-20,,,0
Russia,RUS,3-Jan-20,,,0
Russia,RUS,4-Jan-20,,,0
Russia,RUS,5-Jan-20,,,0
Russia,RUS,6-Jan-20,,,0
Russia,RUS,7-Jan-20,,,0
Russia,RUS,8-Jan-20,,,0
Russia,RUS,9-Jan-20,,,0
Russia,RUS,10-Jan-20,,,0
Russia,RUS,11-Jan-20,,,0
Russia,RUS,12-Jan-20,,,0
Russia,RUS,13-Jan-20,,,0
Russia,RUS,14-Jan-20,,,0
Russia,RUS,15-Jan-20,,,0
Russia,RUS,16-Jan-20,,,0
Russia,RUS,17-Jan-20,,,0
Russia,RUS,18-Jan-20,,,0
Russia,RUS,19-Jan-20,,,0
Russia,RUS,20-Jan-20,,,0
Russia,RUS,21-Jan-20,,,0
Russia,RUS,22-Jan-20,0,,0
Russia,RUS,23-Jan-20,0,,0
Russia,RUS,24-Jan-20,0,,0
Russia,RUS,25-Jan-20,0,,0
Russia,RUS,26-Jan-20,0,,0
Russia,RUS,27-Jan-20,0,,0
Russia,RUS,28-Jan-20,0,,0
Russia,RUS,29-Jan-20,0,,0
Russia,RUS,30-Jan-20,0,,0
Russia,RUS,31-Jan-20,2,,0
Russia,RUS,1-Feb-20,2,2,2
Russia,RUS,2-Feb-20,2,2,2
Russia,RUS,3-Feb-20,2,2,2
Russia,RUS,4-Feb-20,2,2,2
Russia,RUS,5-Feb-20,2,2,2
Russia,RUS,6-Feb-20,2,2,2
Russia,RUS,7-Feb-20,2,2,2
Russia,RUS,8-Feb-20,2,2,2
Russia,RUS,9-Feb-20,2,2,2
Russia,RUS,10-Feb-20,2,2,2
Russia,RUS,11-Feb-20,2,2,2
Russia,RUS,12-Feb-20,2,2,2
Russia,RUS,13-Feb-20,2,2,2
Russia,RUS,14-Feb-20,2,2,2
Russia,RUS,15-Feb-20,2,2,2
Russia,RUS,16-Feb-20,2,2,2
Russia,RUS,17-Feb-20,2,2,2
Russia,RUS,18-Feb-20,2,2,2
Russia,RUS,19-Feb-20,2,2,2
Russia,RUS,20-Feb-20,2,2,2
Russia,RUS,21-Feb-20,2,2,2
Russia,RUS,22-Feb-20,2,2,2
Russia,RUS,23-Feb-20,2,2,2
Russia,RUS,24-Feb-20,2,2,2
Russia,RUS,25-Feb-20,2,2,2
Russia,RUS,26-Feb-20,2,2,2
Russia,RUS,27-Feb-20,2,2,2
Russia,RUS,28-Feb-20,2,2,2
Russia,RUS,29-Feb-20,2,2,2
Russia,RUS,1-Mar-20,2,2,2
Russia,RUS,2-Mar-20,3,2,2
Russia,RUS,3-Mar-20,3,3,3
Russia,RUS,4-Mar-20,3,3,4
Russia,RUS,5-Mar-20,4,3,
Russia,RUS,6-Mar-20,13,4,
Russia,RUS,7-Mar-20,13,7,10
Russia,RUS,8-Mar-20,17,7,
Russia,RUS,9-Mar-20,17,7,
Russia,RUS,10-Mar-20,20,7,10
Russia,RUS,11-Mar-20,20,7,
Russia,RUS,12-Mar-20,28,20,25
Russia,RUS,13-Mar-20,45,34,30
Russia,RUS,14-Mar-20,59,34,45
Russia,RUS,15-Mar-20,63,34,59
Russia,RUS,16-Mar-20,90,63,63
Russia,RUS,17-Mar-20,114,93,93
Russia,RUS,18-Mar-20,147,,114
Russia,RUS,19-Mar-20,,,147
Russia,RUS,20-Mar-20,,,199
Russia,RUS,21-Mar-20,,,253
Russia,RUS,22-Mar-20,,,306
Russia,RUS,23-Mar-20,,,438
Russia,RUS,24-Mar-20,,,438
Russia,RUS,25-Mar-20,,,495
Russia,RUS,26-Mar-20,,,658
Russia,RUS,27-Mar-20,,,840
Rwanda,RWA,22-Jan-20,0,,
Rwanda,RWA,23-Jan-20,0,,
Rwanda,RWA,24-Jan-20,0,,
Rwanda,RWA,25-Jan-20,0,,
Rwanda,RWA,26-Jan-20,0,,
Rwanda,RWA,27-Jan-20,0,,
Rwanda,RWA,28-Jan-20,0,,
Rwanda,RWA,29-Jan-20,0,,
Rwanda,RWA,30-Jan-20,0,,
Rwanda,RWA,31-Jan-20,0,,
Rwanda,RWA,1-Feb-20,0,,
Rwanda,RWA,2-Feb-20,0,,
Rwanda,RWA,3-Feb-20,0,,
Rwanda,RWA,4-Feb-20,0,,
Rwanda,RWA,5-Feb-20,0,,
Rwanda,RWA,6-Feb-20,0,,
Rwanda,RWA,7-Feb-20,0,,
Rwanda,RWA,8-Feb-20,0,,
Rwanda,RWA,9-Feb-20,0,,
Rwanda,RWA,10-Feb-20,0,,
Rwanda,RWA,11-Feb-20,0,,
Rwanda,RWA,12-Feb-20,0,,
Rwanda,RWA,13-Feb-20,0,,
Rwanda,RWA,14-Feb-20,0,,
Rwanda,RWA,15-Feb-20,0,,
Rwanda,RWA,16-Feb-20,0,,
Rwanda,RWA,17-Feb-20,0,,
Rwanda,RWA,18-Feb-20,0,,
Rwanda,RWA,19-Feb-20,0,,
Rwanda,RWA,20-Feb-20,0,,
Rwanda,RWA,21-Feb-20,0,,
Rwanda,RWA,22-Feb-20,0,,
Rwanda,RWA,23-Feb-20,0,,
Rwanda,RWA,24-Feb-20,0,,
Rwanda,RWA,25-Feb-20,0,,
Rwanda,RWA,26-Feb-20,0,,
Rwanda,RWA,27-Feb-20,0,,
Rwanda,RWA,28-Feb-20,0,,
Rwanda,RWA,29-Feb-20,0,,
Rwanda,RWA,1-Mar-20,0,,
Rwanda,RWA,2-Mar-20,0,,
Rwanda,RWA,3-Mar-20,0,,
Rwanda,RWA,4-Mar-20,0,,
Rwanda,RWA,5-Mar-20,0,,
Rwanda,RWA,6-Mar-20,0,,
Rwanda,RWA,7-Mar-20,0,,
Rwanda,RWA,8-Mar-20,0,,
Rwanda,RWA,9-Mar-20,0,,
Rwanda,RWA,10-Mar-20,0,,
Rwanda,RWA,11-Mar-20,0,,
Rwanda,RWA,12-Mar-20,0,,
Rwanda,RWA,13-Mar-20,0,,
Rwanda,RWA,14-Mar-20,1,,
Rwanda,RWA,15-Mar-20,1,,1
Rwanda,RWA,16-Mar-20,5,5,5
Rwanda,RWA,17-Mar-20,7,7,5
Rwanda,RWA,18-Mar-20,8,,7
Rwanda,RWA,19-Mar-20,,,11
Rwanda,RWA,20-Mar-20,,,11
Rwanda,RWA,21-Mar-20,,,17
Rwanda,RWA,22-Mar-20,,,17
Rwanda,RWA,23-Mar-20,,,19
Rwanda,RWA,24-Mar-20,,,36
Rwanda,RWA,25-Mar-20,,,40
Rwanda,RWA,26-Mar-20,,,41
Rwanda,RWA,27-Mar-20,,,50
Saint Barthelemy,,22-Jan-20,0,,
Saint Barthelemy,,23-Jan-20,0,,
Saint Barthelemy,,24-Jan-20,0,,
Saint Barthelemy,,25-Jan-20,0,,
Saint Barthelemy,,26-Jan-20,0,,
Saint Barthelemy,,27-Jan-20,0,,
Saint Barthelemy,,28-Jan-20,0,,
Saint Barthelemy,,29-Jan-20,0,,
Saint Barthelemy,,30-Jan-20,0,,
Saint Barthelemy,,31-Jan-20,0,,
Saint Barthelemy,,1-Feb-20,0,,
Saint Barthelemy,,2-Feb-20,0,,
Saint Barthelemy,,3-Feb-20,0,,
Saint Barthelemy,,4-Feb-20,0,,
Saint Barthelemy,,5-Feb-20,0,,
Saint Barthelemy,,6-Feb-20,0,,
Saint Barthelemy,,7-Feb-20,0,,
Saint Barthelemy,,8-Feb-20,0,,
Saint Barthelemy,,9-Feb-20,0,,
Saint Barthelemy,,10-Feb-20,0,,
Saint Barthelemy,,11-Feb-20,0,,
Saint Barthelemy,,12-Feb-20,0,,
Saint Barthelemy,,13-Feb-20,0,,
Saint Barthelemy,,14-Feb-20,0,,
Saint Barthelemy,,15-Feb-20,0,,
Saint Barthelemy,,16-Feb-20,0,,
Saint Barthelemy,,17-Feb-20,0,,
Saint Barthelemy,,18-Feb-20,0,,
Saint Barthelemy,,19-Feb-20,0,,
Saint Barthelemy,,20-Feb-20,0,,
Saint Barthelemy,,21-Feb-20,0,,
Saint Barthelemy,,22-Feb-20,0,,
Saint Barthelemy,,23-Feb-20,0,,
Saint Barthelemy,,24-Feb-20,0,,
Saint Barthelemy,,25-Feb-20,0,,
Saint Barthelemy,,26-Feb-20,0,,
Saint Barthelemy,,27-Feb-20,0,,
Saint Barthelemy,,28-Feb-20,0,,
Saint Barthelemy,,29-Feb-20,0,,
Saint Barthelemy,,1-Mar-20,0,,
Saint Barthelemy,,2-Mar-20,0,,
Saint Barthelemy,,3-Mar-20,0,,
Saint Barthelemy,,4-Mar-20,3,,
Saint Barthelemy,,5-Mar-20,3,,
Saint Barthelemy,,6-Mar-20,3,,
Saint Barthelemy,,7-Mar-20,3,,
Saint Barthelemy,,8-Mar-20,3,,
Saint Barthelemy,,9-Mar-20,1,,
Saint Barthelemy,,10-Mar-20,1,,
Saint Barthelemy,,11-Mar-20,1,,
Saint Barthelemy,,12-Mar-20,1,,
Saint Barthelemy,,13-Mar-20,1,,
Saint Barthelemy,,14-Mar-20,1,,
Saint Barthelemy,,15-Mar-20,1,,
Saint Barthelemy,,16-Mar-20,3,,
Saint Barthelemy,,17-Mar-20,3,,
Saint Barthelemy,,18-Mar-20,3,,
Saint Barthlemy,,5-Mar-20,,1,
Saint Barthlemy,,6-Mar-20,,1,
Saint Barthlemy,,7-Mar-20,,1,
Saint Barthlemy,,8-Mar-20,,1,
Saint Barthlemy,,9-Mar-20,,1,
Saint Barthlemy,,10-Mar-20,,1,
Saint Barthlemy,,11-Mar-20,,1,
Saint Barthlemy,,12-Mar-20,,1,
Saint Barthlemy,,13-Mar-20,,1,
Saint Barthlemy,,14-Mar-20,,1,
Saint Barthlemy,,15-Mar-20,,1,
Saint Barthlemy,,16-Mar-20,,3,
Saint Barthlemy,,17-Mar-20,,3,
Saint Kitts and Nevis,KNA,26-Mar-20,,,2
Saint Kitts and Nevis,KNA,27-Mar-20,,,2
Saint Lucia,LCA,22-Jan-20,0,,
Saint Lucia,LCA,23-Jan-20,0,,
Saint Lucia,LCA,24-Jan-20,0,,
Saint Lucia,LCA,25-Jan-20,0,,
Saint Lucia,LCA,26-Jan-20,0,,
Saint Lucia,LCA,27-Jan-20,0,,
Saint Lucia,LCA,28-Jan-20,0,,
Saint Lucia,LCA,29-Jan-20,0,,
Saint Lucia,LCA,30-Jan-20,0,,
Saint Lucia,LCA,31-Jan-20,0,,
Saint Lucia,LCA,1-Feb-20,0,,
Saint Lucia,LCA,2-Feb-20,0,,
Saint Lucia,LCA,3-Feb-20,0,,
Saint Lucia,LCA,4-Feb-20,0,,
Saint Lucia,LCA,5-Feb-20,0,,
Saint Lucia,LCA,6-Feb-20,0,,
Saint Lucia,LCA,7-Feb-20,0,,
Saint Lucia,LCA,8-Feb-20,0,,
Saint Lucia,LCA,9-Feb-20,0,,
Saint Lucia,LCA,10-Feb-20,0,,
Saint Lucia,LCA,11-Feb-20,0,,
Saint Lucia,LCA,12-Feb-20,0,,
Saint Lucia,LCA,13-Feb-20,0,,
Saint Lucia,LCA,14-Feb-20,0,,
Saint Lucia,LCA,15-Feb-20,0,,
Saint Lucia,LCA,16-Feb-20,0,,
Saint Lucia,LCA,17-Feb-20,0,,
Saint Lucia,LCA,18-Feb-20,0,,
Saint Lucia,LCA,19-Feb-20,0,,
Saint Lucia,LCA,20-Feb-20,0,,
Saint Lucia,LCA,21-Feb-20,0,,
Saint Lucia,LCA,22-Feb-20,0,,
Saint Lucia,LCA,23-Feb-20,0,,
Saint Lucia,LCA,24-Feb-20,0,,
Saint Lucia,LCA,25-Feb-20,0,,
Saint Lucia,LCA,26-Feb-20,0,,
Saint Lucia,LCA,27-Feb-20,0,,
Saint Lucia,LCA,28-Feb-20,0,,
Saint Lucia,LCA,29-Feb-20,0,,
Saint Lucia,LCA,1-Mar-20,0,,
Saint Lucia,LCA,2-Mar-20,0,,
Saint Lucia,LCA,3-Mar-20,0,,
Saint Lucia,LCA,4-Mar-20,0,,
Saint Lucia,LCA,5-Mar-20,0,,
Saint Lucia,LCA,6-Mar-20,0,,
Saint Lucia,LCA,7-Mar-20,0,,
Saint Lucia,LCA,8-Mar-20,0,,
Saint Lucia,LCA,9-Mar-20,0,,
Saint Lucia,LCA,10-Mar-20,0,,
Saint Lucia,LCA,11-Mar-20,0,,
Saint Lucia,LCA,12-Mar-20,0,,
Saint Lucia,LCA,13-Mar-20,0,,
Saint Lucia,LCA,14-Mar-20,1,,
Saint Lucia,LCA,15-Mar-20,2,,2
Saint Lucia,LCA,16-Mar-20,2,1,2
Saint Lucia,LCA,17-Mar-20,2,2,2
Saint Lucia,LCA,18-Mar-20,2,,2
Saint Lucia,LCA,19-Mar-20,,,2
Saint Lucia,LCA,20-Mar-20,,,2
Saint Lucia,LCA,21-Mar-20,,,2
Saint Lucia,LCA,22-Mar-20,,,2
